ItemLargeCode,ItemLargeName,ItemMiddleCode,ItemMiddleName,ItemSmallCode,ItemSmallName,ItemCode,ItemName,PriceYear,PriceMin,PriceMax
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1008,Zwergenwiese Âêº£¸£°ÕºñÁ¦ ¸ð°ú Àë 225g,2025,4730,5070
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1008,Zwergenwiese Âêº£¸£°ÕºñÁ¦ ¸ð°ú Àë 225g,2024,4450,4870
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1008,Zwergenwiese Âêº£¸£°ÕºñÁ¦ ¸ð°ú Àë 225g,2023,4090,4720
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1009,Zwergenwiese Âêº£¸£°ÕºñÁ¦ ÈÄ¸£Ã÷°¡µç ºí·¢Ä¿·±Æ® Àë 225g,2025,4730,5070
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1009,Zwergenwiese Âêº£¸£°ÕºñÁ¦ ÈÄ¸£Ã÷°¡µç ºí·¢Ä¿·±Æ® Àë 225g,2024,4540,4970
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1009,Zwergenwiese Âêº£¸£°ÕºñÁ¦ ÈÄ¸£Ã÷°¡µç ºí·¢Ä¿·±Æ® Àë 225g,2023,4270,4570
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1010,[L`EPICURIEN] ·¹ÇÇÅ¥¸®¾Ó À¯±â³ó ¿ÍÀÏµå ºí·çº£¸® Àë 210g,2023,10430,11670
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1010,[L`EPICURIEN] ·¹ÇÇÅ¥¸®¾Ó À¯±â³ó ¿ÍÀÏµå ºí·çº£¸® Àë 210g,2025,12060,12940
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1011,[°ñµçº§Åë»ó]»êÅ¸·Î»ç µþ±âÀë 350g,2024,5540,5690
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1011,[°ñµçº§Åë»ó]»êÅ¸·Î»ç µþ±âÀë 350g,2023,5100,5410
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1011,[°ñµçº§Åë»ó]»êÅ¸·Î»ç µþ±âÀë 350g,2025,5770,6190
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1012,[°ñµçº§Åë»ó]»êÅ¸·Î»ç ¹Í½ºº£¸®Àë 350g,2024,6050,6570
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1012,[°ñµçº§Åë»ó]»êÅ¸·Î»ç ¹Í½ºº£¸®Àë 350g,2025,6510,6990
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1012,[°ñµçº§Åë»ó]»êÅ¸·Î»ç ¹Í½ºº£¸®Àë 350g,2023,5750,6180
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1013,[±Û·Î¸®] ½Ì°¡Æ÷¸£ Ä«¾ßÀë ÄÚÄÚ³Ó ±×¸° ¹úÅ© 1kg,2023,11000,11800
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1013,[±Û·Î¸®] ½Ì°¡Æ÷¸£ Ä«¾ßÀë ÄÚÄÚ³Ó ±×¸° ¹úÅ© 1kg,2025,12450,13350
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1013,[±Û·Î¸®] ½Ì°¡Æ÷¸£ Ä«¾ßÀë ÄÚÄÚ³Ó ±×¸° ¹úÅ© 1kg,2024,11830,12550
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1014,[·¹ÇÇÅ¥¸®¾Ó]À¯±â³ó ¿ÍÀÏµå ºí·çº£¸® Àë 210g,2025,12060,12940
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1015,[¸¶¸ÞÆ©ºê]ºí·¢º£¸®Àë Æ©ºê 220g,2025,5310,5690
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1015,[¸¶¸ÞÆ©ºê]ºí·¢º£¸®Àë Æ©ºê 220g,2023,4840,5460
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1015,[¸¶¸ÞÆ©ºê]ºí·¢º£¸®Àë Æ©ºê 220g,2024,4940,5520
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1016,[¹«·á¹è¼Û] »õÄÞ´ÞÄÞ»óÅ­ÇÑ ±¹³»»ê À¯±â³ó ºí·çº£¸® Àë 250g,2025,13410,14390
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1017,[º¹À½ÀÚ¸®] ¹Ù·Î Â¥¸Ô´Â »ç°ú¹öÅÍÀë3°³+¸Á°íÀë1°³,2025,10830,11610
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1017,[º¹À½ÀÚ¸®] ¹Ù·Î Â¥¸Ô´Â »ç°ú¹öÅÍÀë3°³+¸Á°íÀë1°³,2024,10180,11150
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1018,[º¹À½ÀÚ¸®] º¹À½ÀÚ¸® µþ±âÀë380g+»ç°úÀë370g+5°¡Áöº£¸®Àë350g,2023,12180,13920
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1018,[º¹À½ÀÚ¸®] º¹À½ÀÚ¸® µþ±âÀë380g+»ç°úÀë370g+5°¡Áöº£¸®Àë350g,2024,13100,14810
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1018,[º¹À½ÀÚ¸®] º¹À½ÀÚ¸® µþ±âÀë380g+»ç°úÀë370g+5°¡Áöº£¸®Àë350g,2025,14090,15110
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1019,[º»¸¶¸Á] Àë30g*15º´ ¼¼Æ®,2025,11720,12580
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1019,[º»¸¶¸Á] Àë30g*15º´ ¼¼Æ®,2024,11370,12080
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1019,[º»¸¶¸Á] Àë30g*15º´ ¼¼Æ®,2023,10920,11960
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1020,[¼§´ÞÇÁÂ´]¼§´ÞÇÁ °úÀÏÀë (µþ±â) 170g / »÷µåÀ§Ä¡Â´,2025,5790,6210
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1020,[¼§´ÞÇÁÂ´]¼§´ÞÇÁ °úÀÏÀë (µþ±â) 170g / »÷µåÀ§Ä¡Â´,2024,5730,6020
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1021,[¼§´ÞÇÁÂ´]¼§´ÞÇÁ Àë¼±¹°¼¼Æ® - 5Á¾ ¸ÖÆ¼ÆÑ °úÀÏÀë 850g / ¼±¹°¹Ú½º,2024,25310,26880
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1021,[¼§´ÞÇÁÂ´]¼§´ÞÇÁ Àë¼±¹°¼¼Æ® - 5Á¾ ¸ÖÆ¼ÆÑ °úÀÏÀë 850g / ¼±¹°¹Ú½º,2025,25570,27430
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1022,[¼¿·´ÇÏ¿ì½º] ¿À¶Ñ±â µþ±âÀë850g,2023,12140,14750
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1022,[¼¿·´ÇÏ¿ì½º] ¿À¶Ñ±â µþ±âÀë850g,2025,14030,15050
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1023,[¿À¶Ñ±â] Æ÷µµÀë 500g,2025,4030,4330
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1024,[Å°ÇÃ] ³í»êµþ±â·Î ¸¸µç ´Ü ´ç·ù 1g µþ±âÀë ¹Ù¸£´ç µþ±â 220g 3EA,2025,28660,30740
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1024,[Å°ÇÃ] ³í»êµþ±â·Î ¸¸µç ´Ü ´ç·ù 1g µþ±âÀë ¹Ù¸£´ç µþ±â 220g 3EA,2024,27800,30130
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1025,[ÅÃ¹è] ´Ùº¸ »ç¿ì¾îÃ¼¸®Àë200g,2023,4440,4650
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1025,[ÅÃ¹è] ´Ùº¸ »ç¿ì¾îÃ¼¸®Àë200g,2024,4620,4950
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1025,[ÅÃ¹è] ´Ùº¸ »ç¿ì¾îÃ¼¸®Àë200g,2025,4710,5050
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1026,°í±¸¸¶ ±×´ë·Î ÀÚ»ö°í±¸¸¶Àë 100g,2025,3760,4040
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1026,°í±¸¸¶ ±×´ë·Î ÀÚ»ö°í±¸¸¶Àë 100g,2024,3650,4000
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1027,±Â±Â ½ºÀ§Æ® ¶óÁîº£¸® Àë ¹«¼³ÅÁ,2025,18820,20180
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1027,±Â±Â ½ºÀ§Æ® ¶óÁîº£¸® Àë ¹«¼³ÅÁ,2024,17500,18770
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1027,±Â±Â ½ºÀ§Æ® ¶óÁîº£¸® Àë ¹«¼³ÅÁ,2023,16100,18020
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1028,³ëºê·£µå ¸¶½Ã¸á·Î¿ì ÇÃ·¯ÇÁÀë ½ºÇÁ·¹µå Àë 213g,2025,2900,3110
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1028,³ëºê·£µå ¸¶½Ã¸á·Î¿ì ÇÃ·¯ÇÁÀë ½ºÇÁ·¹µå Àë 213g,2024,2840,2860
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1028,³ëºê·£µå ¸¶½Ã¸á·Î¿ì ÇÃ·¯ÇÁÀë ½ºÇÁ·¹µå Àë 213g,2023,2700,2800
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1029,´©ÅÚ¶ó ½ºÇÁ·¹µå Àë 370g 1°³,2025,2990,3210
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1029,´©ÅÚ¶ó ½ºÇÁ·¹µå Àë 370g 1°³,2024,2840,3080
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1029,´©ÅÚ¶ó ½ºÇÁ·¹µå Àë 370g 1°³,2023,2730,3050
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1030,´©ÅÚ¶ó ½ºÇÁ·¹µå ÇìÀÌÁñ³Ó ÃÊÄÚÀë 210g,2024,2630,2850
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1030,´©ÅÚ¶ó ½ºÇÁ·¹µå ÇìÀÌÁñ³Ó ÃÊÄÚÀë 210g,2025,2770,2970
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1031,´Ùº¸ ¹Ì´Ï ºí·çº£¸®Àë 14g 140°³ÀÔ,2025,25960,27840
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1031,´Ùº¸ ¹Ì´Ï ºí·çº£¸®Àë 14g 140°³ÀÔ,2024,25440,26730
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1032,µÎ·¹»ýÇù ÀÚ¿¬´ãÀºµþ±âÀë(280g),2023,8390,8920
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1032,µÎ·¹»ýÇù ÀÚ¿¬´ãÀºµþ±âÀë(280g),2024,8930,9200
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1032,µÎ·¹»ýÇù ÀÚ¿¬´ãÀºµþ±âÀë(280g),2025,9020,9680
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1033,µÎ·¹»ýÇù ÀÚ¿¬´ãÀºµþ±âÀë(280g)-¹­À½¹è¼Û(10°¡´É),2025,9030,9690
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1033,µÎ·¹»ýÇù ÀÚ¿¬´ãÀºµþ±âÀë(280g)-¹­À½¹è¼Û(10°¡´É),2024,8400,9500
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1034,µà¾î½ºµþ±âÀë340g,2024,5560,5910
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1034,µà¾î½ºµþ±âÀë340g,2025,5670,6090
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1035,µþ±â¿ì¸² ½ÄÀç·á °úÀÏÀë 3Kg 1°³,2024,22730,23140
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1035,µþ±â¿ì¸² ½ÄÀç·á °úÀÏÀë 3Kg 1°³,2023,22280,23280
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1035,µþ±â¿ì¸² ½ÄÀç·á °úÀÏÀë 3Kg 1°³,2025,22960,24620
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1036,µþ±âÀë 500g + º¹À½ÀÚ¸® »ç°úÀë 480g,2023,11120,12550
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1036,µþ±âÀë 500g + º¹À½ÀÚ¸® »ç°úÀë 480g,2025,12450,13350
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1036,µþ±âÀë 500g + º¹À½ÀÚ¸® »ç°úÀë 480g,2024,11580,12680
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1037,¶¥Äá100% ÇÇ³Ó ¹öÅÍ ½´ÆÛ³ÊÃ÷ 500g 2Á¾ ÅÃ1 ¶¥Äá¹öÅÍ Àë ½ºÇÁ·¹µå,2024,9070,9430
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1037,¶¥Äá100% ÇÇ³Ó ¹öÅÍ ½´ÆÛ³ÊÃ÷ 500g 2Á¾ ÅÃ1 ¶¥Äá¹öÅÍ Àë ½ºÇÁ·¹µå,2023,8620,9050
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1037,¶¥Äá100% ÇÇ³Ó ¹öÅÍ ½´ÆÛ³ÊÃ÷ 500g 2Á¾ ÅÃ1 ¶¥Äá¹öÅÍ Àë ½ºÇÁ·¹µå,2025,9550,10250
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1038,¶¥ÄáÂ´ ½´ÆÛÃ»Å© ¶¥Äá¹öÅÍ Å©¸®¹Ì ¶¥ÄáÀë ½ºÅ°ÇÇ,2023,9560,11370
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1038,¶¥ÄáÂ´ ½´ÆÛÃ»Å© ¶¥Äá¹öÅÍ Å©¸®¹Ì ¶¥ÄáÀë ½ºÅ°ÇÇ,2025,10820,11600
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1038,¶¥ÄáÂ´ ½´ÆÛÃ»Å© ¶¥Äá¹öÅÍ Å©¸®¹Ì ¶¥ÄáÀë ½ºÅ°ÇÇ,2024,10060,11480
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1039,·¹¸óÇ°Àº µþ±âÀë 500gx3,2025,28850,30950
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1040,·¹¸óÇ°Àº µþ±âÀë 500gx4,2023,33170,35560
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1040,·¹¸óÇ°Àº µþ±âÀë 500gx4,2024,34920,38650
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1040,·¹¸óÇ°Àº µþ±âÀë 500gx4,2025,37150,39850
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1041,·¹¸óÇ°Àº ÆÄÇÁ¸®Ä«Àë 220gx2,2024,13760,15080
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1041,·¹¸óÇ°Àº ÆÄÇÁ¸®Ä«Àë 220gx2,2025,14960,16040
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1042,·¹¸óÇ°Àº ÆÄÇÁ¸®Ä«Àë 500gx1,2025,12060,12940
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1042,·¹¸óÇ°Àº ÆÄÇÁ¸®Ä«Àë 500gx1,2023,10650,12170
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1043,·çµ¹ÇÁ À¯±â³ó °úÀÏÀë 400g ºí·çº£¸®Àë,2023,9090,9530
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1043,·çµ¹ÇÁ À¯±â³ó °úÀÏÀë 400g ºí·çº£¸®Àë,2025,9460,10140
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1044,·èÆ® »ç°ú ¾ÖÇÃ ½ºÆ½ 50g ÀÏÈ¸¿ë °úÀÏÀë ¸®ÇÃÀë,2023,1400,1570
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1044,·èÆ® »ç°ú ¾ÖÇÃ ½ºÆ½ 50g ÀÏÈ¸¿ë °úÀÏÀë ¸®ÇÃÀë,2024,1490,1590
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1044,·èÆ® »ç°ú ¾ÖÇÃ ½ºÆ½ 50g ÀÏÈ¸¿ë °úÀÏÀë ¸®ÇÃÀë,2025,1540,1660
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1045,¸¶ÀÎÅ» ¹«¼³ÅÁ À¯±â³ó ºí·çº£¸®Àë 200g,2025,7380,7920
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1045,¸¶ÀÎÅ» ¹«¼³ÅÁ À¯±â³ó ºí·çº£¸®Àë 200g,2024,7310,7640
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1046,¸¶ÀÎÅ» À¯±â³ó »ç°úÁóÀ¸·Î ¸¸µç ¶óÁîº£¸®Àë 200g,2025,5150,5530
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1046,¸¶ÀÎÅ» À¯±â³ó »ç°úÁóÀ¸·Î ¸¸µç ¶óÁîº£¸®Àë 200g,2024,5050,5470
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1047,¸íÀý ¼öÁ¦Àë 250g ¼±¹° ¼¼Æ® ½ºÆ®·Îº£¸®Àë ¹«¼³ÅÁÀë µþ±âÀë,2025,6570,7050
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1048,¹«¹è)½Ì°¡Æ÷¸£ Ä«¾ßÀë240g(±×¸°x2+ºê¶ó¿îx1),2023,17460,19530
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1048,¹«¹è)½Ì°¡Æ÷¸£ Ä«¾ßÀë240g(±×¸°x2+ºê¶ó¿îx1),2025,19980,21420
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1049,¹ÌÁÖ¶ó ÃÊÄÚÀëÅ©·Î¿Í»ó 3ÀÔ,2025,22900,24560
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1049,¹ÌÁÖ¶ó ÃÊÄÚÀëÅ©·Î¿Í»ó 3ÀÔ,2024,22670,23690
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1049,¹ÌÁÖ¶ó ÃÊÄÚÀëÅ©·Î¿Í»ó 3ÀÔ,2023,21080,22370
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1050,º¹À½ÀÚ¸® 45µµ °úÀÏÀë 3°³ ¸ðÀ½Àü ÀúÄ®·Î¸® µþ±âÀë ºí·çº£¸®Àë »ç°úÀë °£½Ä,2025,11480,12320
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1050,º¹À½ÀÚ¸® 45µµ °úÀÏÀë 3°³ ¸ðÀ½Àü ÀúÄ®·Î¸® µþ±âÀë ºí·çº£¸®Àë »ç°úÀë °£½Ä,2024,11140,11330
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1051,º¹À½ÀÚ¸® 45µµ°úÀÏÀë µþ±â ºí·çº£¸® »ç°ú 350g Àú´çÀë,2024,12570,13220
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1051,º¹À½ÀÚ¸® 45µµ°úÀÏÀë µþ±â ºí·çº£¸® »ç°ú 350g Àú´çÀë,2025,12830,13770
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1052,º¹À½ÀÚ¸® µþ±âÀë 500g µþ±âÀë 500g »ç°úÀë 480g,2024,10770,11690
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1052,º¹À½ÀÚ¸® µþ±âÀë 500g µþ±âÀë 500g »ç°úÀë 480g,2025,11460,12300
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1052,º¹À½ÀÚ¸® µþ±âÀë 500g µþ±âÀë 500g »ç°úÀë 480g,2023,10120,10750
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1053,º¹À½ÀÚ¸® µþ±âÀë 500g Æ÷µµÀë 370g,2025,9080,9740
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1053,º¹À½ÀÚ¸® µþ±âÀë 500g Æ÷µµÀë 370g,2024,8440,9550
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1053,º¹À½ÀÚ¸® µþ±âÀë 500g Æ÷µµÀë 370g,2023,8190,9070
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1054,º¹À½ÀÚ¸® µþ±âÀë 640g,2023,7260,8110
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1054,º¹À½ÀÚ¸® µþ±âÀë 640g,2024,7720,8630
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1054,º¹À½ÀÚ¸® µþ±âÀë 640g,2025,8210,8810
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1055,º¹À½ÀÚ¸® µþ±âÀë380g °í±¸¸¶¹öÅÍ½ºÇÁ·¹µå100g È£µÎ¹Ù´Ò¶ó½ºÇÁ·¹µå130g,2023,6630,7420
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1055,º¹À½ÀÚ¸® µþ±âÀë380g °í±¸¸¶¹öÅÍ½ºÇÁ·¹µå100g È£µÎ¹Ù´Ò¶ó½ºÇÁ·¹µå130g,2024,7210,7810
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1055,º¹À½ÀÚ¸® µþ±âÀë380g °í±¸¸¶¹öÅÍ½ºÇÁ·¹µå100g È£µÎ¹Ù´Ò¶ó½ºÇÁ·¹µå130g,2025,7430,7970
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1056,º¹À½ÀÚ¸® µþ±âÀë380g Æ÷µµÀë370g 5°¡Áöº£¸®Àë350g,2025,10070,10810
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1057,º¹À½ÀÚ¸® µþ±âÀë500g 5°¡Áöº£¸®Àë350g,2024,7420,8050
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1057,º¹À½ÀÚ¸® µþ±âÀë500g 5°¡Áöº£¸®Àë350g,2025,7980,8560
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1057,º¹À½ÀÚ¸® µþ±âÀë500g 5°¡Áöº£¸®Àë350g,2023,7350,7970
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1058,º¹À½ÀÚ¸® ¹«³ó¾à µþ±â·Î ¸¸µç Àë 500g ¹«³ó¾à µþ±âÂ´,2025,5690,6110
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1058,º¹À½ÀÚ¸® ¹«³ó¾à µþ±â·Î ¸¸µç Àë 500g ¹«³ó¾à µþ±âÂ´,2024,5580,5680
L1,°¡°ø½ÄÇ°,M19,¾ç³ä,S0520,Àë,L1-M19-S0520-1058,º¹À½ÀÚ¸® ¹«³ó¾à µþ±â·Î ¸¸µç Àë 500g ¹«³ó¾à µþ±âÂ´,2023,5300,5620
